vestiging_uri,v_status,v_content_type,v_valid_turtle,linked_onderneming,o_status,o_valid_turtle,error
https://data.vlaanderen.be/id/vestiging/2076459402,200,text/turtle,True,https://data.vlaanderen.be/id/onderneming/0457731518,200,True,
https://data.vlaanderen.be/id/vestiging/2026446992,200,text/turtle,True,https://data.vlaanderen.be/id/onderneming/0426802473,200,True,
https://data.vlaanderen.be/id/vestiging/2155369890,404,text/html,False,,,,HTTP 404
https://data.vlaanderen.be/id/vestiging/2119302718,200,text/turtle,True,https://data.vlaanderen.be/id/onderneming/0417096733,200,True,
https://data.vlaanderen.be/id/vestiging/2131027444,200,text/turtle,True,https://data.vlaanderen.be/id/onderneming/0449593317,200,True,
https://data.vlaanderen.be/id/vestiging/2168192005,200,text/turtle,True,https://data.vlaanderen.be/id/onderneming/0893706827,200,True,
https://data.vlaanderen.be/id/vestiging/2087658942,404,text/html,False,,,,HTTP 404
https://data.vlaanderen.be/id/vestiging/2227261045,200,text/turtle,True,https://data.vlaanderen.be/id/onderneming/0539826180,200,True,
https://data.vlaanderen.be/id/vestiging/2072720942,200,text/turtle,True,https://data.vlaanderen.be/id/onderneming/0455677987,200,True,
https://data.vlaanderen.be/id/vestiging/2077092870,404,text/html,False,,,,HTTP 404
https://data.vlaanderen.be/id/vestiging/2018443997,200,text/turtle,True,https://data.vlaanderen.be/id/onderneming/0421264763,200,True,
https://data.vlaanderen.be/id/vestiging/2161487622,200,text/turtle,True,https://data.vlaanderen.be/id/onderneming/0207495470,200,True,
https://data.vlaanderen.be/id/vestiging/2204718443,200,text/turtle,True,https://data.vlaanderen.be/id/onderneming/0463430960,200,True,
https://data.vlaanderen.be/id/vestiging/2157598219,200,text/turtle,True,https://data.vlaanderen.be/id/onderneming/0884811333,200,True,
https://data.vlaanderen.be/id/vestiging/2175174520,200,text/turtle,True,https://data.vlaanderen.be/id/onderneming/0860279340,200,True,
https://data.vlaanderen.be/id/vestiging/2006499735,200,text/turtle,True,https://data.vlaanderen.be/id/onderneming/0411616926,200,True,
https://data.vlaanderen.be/id/vestiging/2215921151,200,text/turtle,True,https://data.vlaanderen.be/id/onderneming/0508445987,200,True,
https://data.vlaanderen.be/id/vestiging/2161674791,200,text/turtle,True,https://data.vlaanderen.be/id/onderneming/0888727856,200,True,
https://data.vlaanderen.be/id/vestiging/2248811772,200,text/turtle,True,https://data.vlaanderen.be/id/onderneming/0463699392,200,True,
https://data.vlaanderen.be/id/vestiging/2159452996,200,text/turtle,True,https://data.vlaanderen.be/id/onderneming/0886535161,200,True,
https://data.vlaanderen.be/id/vestiging/2159452996,200,text/turtle,True,https://data.vlaanderen.be/id/onderneming/0886535161,200,True,
https://data.vlaanderen.be/id/vestiging/2225249779,200,text/turtle,True,https://data.vlaanderen.be/id/onderneming/0542382923,200,True,
https://data.vlaanderen.be/id/vestiging/2288201591,200,text/turtle,True,https://data.vlaanderen.be/id/onderneming/0886279102,200,True,
https://data.vlaanderen.be/id/vestiging/2026138374,200,text/turtle,True,https://data.vlaanderen.be/id/onderneming/0426685776,200,True,
https://data.vlaanderen.be/id/vestiging/2138412807,200,text/turtle,True,https://data.vlaanderen.be/id/onderneming/0417120289,200,True,
https://data.vlaanderen.be/id/vestiging/2149420327,200,text/turtle,True,https://data.vlaanderen.be/id/onderneming/0876009473,200,True,
https://data.vlaanderen.be/id/vestiging/2083887226,200,text/turtle,True,https://data.vlaanderen.be/id/onderneming/0461491950,200,True,
https://data.vlaanderen.be/id/vestiging/2052261662,200,text/turtle,True,https://data.vlaanderen.be/id/onderneming/0443475684,200,True,
https://data.vlaanderen.be/id/vestiging/2215039441,200,text/turtle,True,https://data.vlaanderen.be/id/onderneming/0761050122,404,False,HTTP 404
https://data.vlaanderen.be/id/vestiging/2032379335,200,text/turtle,True,https://data.vlaanderen.be/id/onderneming/0432247935,200,True,
https://data.vlaanderen.be/id/vestiging/2166594473,200,text/turtle,True,https://data.vlaanderen.be/id/onderneming/0893311305,200,True,
https://data.vlaanderen.be/id/vestiging/2067459087,200,text/turtle,True,https://data.vlaanderen.be/id/onderneming/0452920120,200,True,
https://data.vlaanderen.be/id/vestiging/2174403567,404,text/html,False,,,,HTTP 404
https://data.vlaanderen.be/id/vestiging/2181070140,200,text/turtle,True,https://data.vlaanderen.be/id/onderneming/0824339355,200,True,
https://data.vlaanderen.be/id/vestiging/2006807066,200,text/turtle,True,https://data.vlaanderen.be/id/onderneming/0401305133,200,True,
https://data.vlaanderen.be/id/vestiging/2043796235,404,text/html,False,,,,HTTP 404
https://data.vlaanderen.be/id/vestiging/2052771903,200,text/turtle,True,https://data.vlaanderen.be/id/onderneming/0443916540,200,True,
https://data.vlaanderen.be/id/vestiging/2172484749,200,text/turtle,True,https://data.vlaanderen.be/id/onderneming/0898821794,200,True,
https://data.vlaanderen.be/id/vestiging/2050287614,200,text/turtle,True,https://data.vlaanderen.be/id/onderneming/0441868157,200,True,
https://data.vlaanderen.be/id/vestiging/2262521832,200,text/turtle,True,https://data.vlaanderen.be/id/onderneming/0672479521,200,True,
https://data.vlaanderen.be/id/vestiging/2213967095,200,text/turtle,True,https://data.vlaanderen.be/id/onderneming/0476300385,200,True,
https://data.vlaanderen.be/id/vestiging/2102840234,404,text/html,False,,,,HTTP 404
https://data.vlaanderen.be/id/vestiging/2145666229,200,text/turtle,True,https://data.vlaanderen.be/id/onderneming/0870774542,200,True,
https://data.vlaanderen.be/id/vestiging/2005563783,200,text/turtle,True,https://data.vlaanderen.be/id/onderneming/0407901331,200,True,
https://data.vlaanderen.be/id/vestiging/2234611665,200,text/turtle,True,https://data.vlaanderen.be/id/onderneming/0830753134,200,True,
https://data.vlaanderen.be/id/vestiging/2179837052,200,text/turtle,True,https://data.vlaanderen.be/id/onderneming/0816915687,200,True,
https://data.vlaanderen.be/id/vestiging/2265901291,200,text/turtle,True,https://data.vlaanderen.be/id/onderneming/0677976451,200,True,
https://data.vlaanderen.be/id/vestiging/2136673537,200,text/turtle,True,https://data.vlaanderen.be/id/onderneming/0863869924,200,True,
https://data.vlaanderen.be/id/vestiging/2043361517,200,text/turtle,True,https://data.vlaanderen.be/id/onderneming/0437278077,200,True,
https://data.vlaanderen.be/id/vestiging/2172933721,200,text/turtle,True,https://data.vlaanderen.be/id/onderneming/0806074255,200,True,
https://data.vlaanderen.be/id/vestiging/2037494502,200,text/turtle,True,https://data.vlaanderen.be/id/onderneming/0433891490,200,True,
https://data.vlaanderen.be/id/vestiging/2037494601,200,text/turtle,True,https://data.vlaanderen.be/id/onderneming/0433891490,200,True,
https://data.vlaanderen.be/id/vestiging/2030882565,200,text/turtle,True,https://data.vlaanderen.be/id/onderneming/0431207164,200,True,
https://data.vlaanderen.be/id/vestiging/2177190041,200,text/turtle,True,https://data.vlaanderen.be/id/onderneming/0415042808,200,True,
https://data.vlaanderen.be/id/vestiging/2225657179,200,text/turtle,True,https://data.vlaanderen.be/id/onderneming/0527969119,200,True,
https://data.vlaanderen.be/id/vestiging/2091010093,200,text/turtle,True,https://data.vlaanderen.be/id/onderneming/0465729266,200,True,
https://data.vlaanderen.be/id/vestiging/2252234387,200,text/turtle,True,https://data.vlaanderen.be/id/onderneming/0433891490,200,True,
https://data.vlaanderen.be/id/vestiging/2144785905,200,text/turtle,True,https://data.vlaanderen.be/id/onderneming/0267374857,200,True,
https://data.vlaanderen.be/id/vestiging/2069571511,404,text/html,False,,,,HTTP 404
https://data.vlaanderen.be/id/vestiging/2159684115,200,text/turtle,True,https://data.vlaanderen.be/id/onderneming/0449014186,200,True,
https://data.vlaanderen.be/id/vestiging/2161176331,200,text/turtle,True,https://data.vlaanderen.be/id/onderneming/0888084686,200,True,
https://data.vlaanderen.be/id/vestiging/2039638202,200,text/turtle,True,https://data.vlaanderen.be/id/onderneming/0418068020,200,True,
https://data.vlaanderen.be/id/vestiging/2032952724,200,text/turtle,True,https://data.vlaanderen.be/id/onderneming/0430691678,200,True,
https://data.vlaanderen.be/id/vestiging/2247736161,200,text/turtle,True,https://data.vlaanderen.be/id/onderneming/0643731095,404,False,HTTP 404
https://data.vlaanderen.be/id/vestiging/2297499933,200,text/turtle,True,https://data.vlaanderen.be/id/onderneming/0738832172,200,True,
https://data.vlaanderen.be/id/vestiging/2020799812,200,text/turtle,True,https://data.vlaanderen.be/id/onderneming/0423001459,200,True,
https://data.vlaanderen.be/id/vestiging/2167570512,200,text/turtle,True,https://data.vlaanderen.be/id/onderneming/0423792010,200,True,
https://data.vlaanderen.be/id/vestiging/2055049126,200,text/turtle,True,https://data.vlaanderen.be/id/onderneming/0445485168,200,True,
https://data.vlaanderen.be/id/vestiging/2022289850,200,text/turtle,True,https://data.vlaanderen.be/id/onderneming/0423981654,200,True,
https://data.vlaanderen.be/id/vestiging/2170654617,200,text/turtle,True,https://data.vlaanderen.be/id/onderneming/0896868136,200,True,
https://data.vlaanderen.be/id/vestiging/2144145111,404,text/html,False,,,,HTTP 404
https://data.vlaanderen.be/id/vestiging/2143891624,404,text/html,False,,,,HTTP 404
https://data.vlaanderen.be/id/vestiging/2180004724,200,text/turtle,True,https://data.vlaanderen.be/id/onderneming/0817313684,200,True,
https://data.vlaanderen.be/id/vestiging/2222643845,404,text/html,False,,,,HTTP 404
https://data.vlaanderen.be/id/vestiging/2016238139,200,text/turtle,True,https://data.vlaanderen.be/id/onderneming/0419450962,200,True,
https://data.vlaanderen.be/id/vestiging/2178298217,200,text/turtle,True,https://data.vlaanderen.be/id/onderneming/0811501604,200,True,
https://data.vlaanderen.be/id/vestiging/2209911111,200,text/turtle,True,https://data.vlaanderen.be/id/onderneming/0846182765,200,True,
https://data.vlaanderen.be/id/vestiging/2220732549,404,text/html,False,,,,HTTP 404
https://data.vlaanderen.be/id/vestiging/2081674537,200,text/turtle,True,https://data.vlaanderen.be/id/onderneming/0460593810,200,True,
https://data.vlaanderen.be/id/vestiging/2031676480,404,text/html,False,,,,HTTP 404
https://data.vlaanderen.be/id/vestiging/2031676480,404,text/html,False,,,,HTTP 404
https://data.vlaanderen.be/id/vestiging/2215788024,200,text/turtle,True,https://data.vlaanderen.be/id/onderneming/0422834084,200,True,
https://data.vlaanderen.be/id/vestiging/2163007057,200,text/turtle,True,https://data.vlaanderen.be/id/onderneming/0882280227,200,True,
https://data.vlaanderen.be/id/vestiging/2249373679,200,text/turtle,True,https://data.vlaanderen.be/id/onderneming/0538693656,200,True,
https://data.vlaanderen.be/id/vestiging/2178906248,200,text/turtle,True,https://data.vlaanderen.be/id/onderneming/0812242465,200,True,
https://data.vlaanderen.be/id/vestiging/2085551666,200,text/turtle,True,https://data.vlaanderen.be/id/onderneming/0462554101,200,True,
https://data.vlaanderen.be/id/vestiging/2035893408,200,text/turtle,True,https://data.vlaanderen.be/id/onderneming/0429266372,200,True,
https://data.vlaanderen.be/id/vestiging/2155564781,200,text/turtle,True,https://data.vlaanderen.be/id/onderneming/0410021473,200,True,
https://data.vlaanderen.be/id/vestiging/2156593080,200,text/turtle,True,https://data.vlaanderen.be/id/onderneming/0418955074,200,True,
https://data.vlaanderen.be/id/vestiging/2151394969,200,text/turtle,True,https://data.vlaanderen.be/id/onderneming/0879071012,404,False,HTTP 404
https://data.vlaanderen.be/id/vestiging/2042392903,200,text/turtle,True,https://data.vlaanderen.be/id/onderneming/0436749725,200,True,
https://data.vlaanderen.be/id/vestiging/2193937288,200,text/turtle,True,https://data.vlaanderen.be/id/onderneming/0675134549,404,False,HTTP 404
https://data.vlaanderen.be/id/vestiging/2048912390,200,text/turtle,True,https://data.vlaanderen.be/id/onderneming/0441131254,200,True,
https://data.vlaanderen.be/id/vestiging/2221321873,200,text/turtle,True,https://data.vlaanderen.be/id/onderneming/0537603197,200,True,
https://data.vlaanderen.be/id/vestiging/2029875151,404,text/html,False,,,,HTTP 404
https://data.vlaanderen.be/id/vestiging/2029875052,200,text/turtle,True,https://data.vlaanderen.be/id/onderneming/0431526670,200,True,
https://data.vlaanderen.be/id/vestiging/2045761276,200,text/turtle,True,https://data.vlaanderen.be/id/onderneming/0438848190,200,True,
https://data.vlaanderen.be/id/vestiging/2026495888,200,text/turtle,True,https://data.vlaanderen.be/id/onderneming/0426860673,200,True,
https://data.vlaanderen.be/id/vestiging/2026495888,200,text/turtle,True,https://data.vlaanderen.be/id/onderneming/0426860673,200,True,
https://data.vlaanderen.be/id/vestiging/2115297410,200,text/turtle,True,https://data.vlaanderen.be/id/onderneming/0476500028,200,True,
https://data.vlaanderen.be/id/vestiging/2143853913,200,text/turtle,True,https://data.vlaanderen.be/id/onderneming/0462229645,404,False,HTTP 404
https://data.vlaanderen.be/id/vestiging/2054592335,200,text/turtle,True,https://data.vlaanderen.be/id/onderneming/0445299482,200,True,
https://data.vlaanderen.be/id/vestiging/2255638691,200,text/turtle,True,https://data.vlaanderen.be/id/onderneming/0655768993,200,True,
https://data.vlaanderen.be/id/vestiging/2256515948,200,text/turtle,True,https://data.vlaanderen.be/id/onderneming/0662631051,200,True,
https://data.vlaanderen.be/id/vestiging/2194720416,200,text/turtle,True,https://data.vlaanderen.be/id/onderneming/0731143141,404,False,HTTP 404
https://data.vlaanderen.be/id/vestiging/2216266688,200,text/turtle,True,https://data.vlaanderen.be/id/onderneming/0683255726,404,False,HTTP 404
https://data.vlaanderen.be/id/vestiging/2137237820,200,text/turtle,True,https://data.vlaanderen.be/id/onderneming/0864221203,200,True,
https://data.vlaanderen.be/id/vestiging/2065151081,200,text/turtle,True,https://data.vlaanderen.be/id/onderneming/0451506492,200,True,
https://data.vlaanderen.be/id/vestiging/2203235036,200,text/turtle,True,https://data.vlaanderen.be/id/onderneming/0889501975,200,True,
https://data.vlaanderen.be/id/vestiging/2215071115,200,text/turtle,True,https://data.vlaanderen.be/id/onderneming/0508579512,200,True,
https://data.vlaanderen.be/id/vestiging/2135586840,200,text/turtle,True,https://data.vlaanderen.be/id/onderneming/0862986531,200,True,
https://data.vlaanderen.be/id/vestiging/2223016603,200,text/turtle,True,https://data.vlaanderen.be/id/onderneming/0541303550,404,False,HTTP 404
https://data.vlaanderen.be/id/vestiging/2254630188,404,text/html,False,,,,HTTP 404
https://data.vlaanderen.be/id/vestiging/2216901148,200,text/turtle,True,https://data.vlaanderen.be/id/onderneming/0870963493,404,False,HTTP 404
https://data.vlaanderen.be/id/vestiging/2267741620,200,text/turtle,True,https://data.vlaanderen.be/id/onderneming/0316380841,404,False,HTTP 404
https://data.vlaanderen.be/id/vestiging/2080612782,200,text/turtle,True,https://data.vlaanderen.be/id/onderneming/0459930646,200,True,
https://data.vlaanderen.be/id/vestiging/2068722562,200,text/turtle,True,https://data.vlaanderen.be/id/onderneming/0453218444,200,True,
https://data.vlaanderen.be/id/vestiging/2039154388,200,text/turtle,True,https://data.vlaanderen.be/id/onderneming/0434581477,200,True,
https://data.vlaanderen.be/id/vestiging/2039154388,200,text/turtle,True,https://data.vlaanderen.be/id/onderneming/0434581477,200,True,
https://data.vlaanderen.be/id/vestiging/2240224995,200,text/turtle,True,https://data.vlaanderen.be/id/onderneming/0423097766,404,False,HTTP 404
https://data.vlaanderen.be/id/vestiging/2198958227,200,text/turtle,True,https://data.vlaanderen.be/id/onderneming/0835997963,200,True,
https://data.vlaanderen.be/id/vestiging/2019426667,200,text/turtle,True,https://data.vlaanderen.be/id/onderneming/0421949505,200,True,
https://data.vlaanderen.be/id/vestiging/2019426667,200,text/turtle,True,https://data.vlaanderen.be/id/onderneming/0421949505,200,True,
https://data.vlaanderen.be/id/vestiging/2153342293,200,text/turtle,True,https://data.vlaanderen.be/id/onderneming/0880843835,200,True,
https://data.vlaanderen.be/id/vestiging/2207112264,404,text/html,False,,,,HTTP 404
https://data.vlaanderen.be/id/vestiging/2137723018,200,text/turtle,True,https://data.vlaanderen.be/id/onderneming/0865365011,200,True,
https://data.vlaanderen.be/id/vestiging/2096182866,200,text/turtle,True,https://data.vlaanderen.be/id/onderneming/0477843675,200,True,
https://data.vlaanderen.be/id/vestiging/2213247119,200,text/turtle,True,https://data.vlaanderen.be/id/onderneming/0644143643,404,False,HTTP 404
https://data.vlaanderen.be/id/vestiging/2089124137,200,text/turtle,True,https://data.vlaanderen.be/id/onderneming/0463611993,200,True,
https://data.vlaanderen.be/id/vestiging/2175916569,200,text/turtle,True,https://data.vlaanderen.be/id/onderneming/0200068636,200,True,
https://data.vlaanderen.be/id/vestiging/2197168972,200,text/turtle,True,https://data.vlaanderen.be/id/onderneming/0758662338,200,True,
https://data.vlaanderen.be/id/vestiging/2147277518,200,text/turtle,True,https://data.vlaanderen.be/id/onderneming/0873667419,200,True,
https://data.vlaanderen.be/id/vestiging/2059117582,200,text/turtle,True,https://data.vlaanderen.be/id/onderneming/0446570479,200,True,
https://data.vlaanderen.be/id/vestiging/2096068545,200,text/turtle,True,https://data.vlaanderen.be/id/onderneming/0477267714,200,True,
https://data.vlaanderen.be/id/vestiging/2163521751,200,text/turtle,True,https://data.vlaanderen.be/id/onderneming/0207067482,200,True,
https://data.vlaanderen.be/id/vestiging/2011867201,200,text/turtle,True,https://data.vlaanderen.be/id/onderneming/0415835040,200,True,
https://data.vlaanderen.be/id/vestiging/2005998701,200,text/turtle,True,https://data.vlaanderen.be/id/onderneming/0403649563,200,True,
https://data.vlaanderen.be/id/vestiging/2162492660,200,text/turtle,True,https://data.vlaanderen.be/id/onderneming/0216772234,200,True,
https://data.vlaanderen.be/id/vestiging/2003318729,200,text/turtle,True,https://data.vlaanderen.be/id/onderneming/0406921532,200,True,
https://data.vlaanderen.be/id/vestiging/2146997604,200,text/turtle,True,https://data.vlaanderen.be/id/onderneming/0873150745,200,True,
https://data.vlaanderen.be/id/vestiging/2158292758,200,text/turtle,True,https://data.vlaanderen.be/id/onderneming/0200068636,200,True,
https://data.vlaanderen.be/id/vestiging/2172720816,200,text/turtle,True,https://data.vlaanderen.be/id/onderneming/0405007662,200,True,
https://data.vlaanderen.be/id/vestiging/2030865541,200,text/turtle,True,https://data.vlaanderen.be/id/onderneming/0429821351,200,True,
https://data.vlaanderen.be/id/vestiging/2031686378,200,text/turtle,True,https://data.vlaanderen.be/id/onderneming/0432549427,200,True,
https://data.vlaanderen.be/id/vestiging/2099862532,200,text/turtle,True,https://data.vlaanderen.be/id/onderneming/0472790767,200,True,
https://data.vlaanderen.be/id/vestiging/2003273791,200,text/turtle,True,https://data.vlaanderen.be/id/onderneming/0405210768,200,True,
https://data.vlaanderen.be/id/vestiging/2158513482,200,text/turtle,True,https://data.vlaanderen.be/id/onderneming/0885933860,200,True,
https://data.vlaanderen.be/id/vestiging/2203599874,200,text/turtle,True,https://data.vlaanderen.be/id/onderneming/0840309614,200,True,
https://data.vlaanderen.be/id/vestiging/2226529783,200,text/turtle,True,https://data.vlaanderen.be/id/onderneming/0731533121,404,False,HTTP 404
https://data.vlaanderen.be/id/vestiging/2144641096,200,text/turtle,True,https://data.vlaanderen.be/id/onderneming/0267378817,200,True,
https://data.vlaanderen.be/id/vestiging/2233876445,404,text/html,False,,,,HTTP 404
https://data.vlaanderen.be/id/vestiging/2067009721,200,text/turtle,True,https://data.vlaanderen.be/id/onderneming/0427930148,200,True,
https://data.vlaanderen.be/id/vestiging/2067009721,200,text/turtle,True,https://data.vlaanderen.be/id/onderneming/0427930148,200,True,
https://data.vlaanderen.be/id/vestiging/2005405615,200,text/turtle,True,https://data.vlaanderen.be/id/onderneming/0404297978,200,True,
https://data.vlaanderen.be/id/vestiging/2136198534,200,text/turtle,True,https://data.vlaanderen.be/id/onderneming/0863680080,200,True,
https://data.vlaanderen.be/id/vestiging/2200549720,200,text/turtle,True,https://data.vlaanderen.be/id/onderneming/0703649480,404,False,HTTP 404
https://data.vlaanderen.be/id/vestiging/2150795054,200,text/turtle,True,https://data.vlaanderen.be/id/onderneming/0878293131,200,True,
https://data.vlaanderen.be/id/vestiging/2030598097,200,text/turtle,True,https://data.vlaanderen.be/id/onderneming/0431270809,200,True,
https://data.vlaanderen.be/id/vestiging/2005064333,200,text/turtle,True,https://data.vlaanderen.be/id/onderneming/0405186123,200,True,
https://data.vlaanderen.be/id/vestiging/2244422523,200,text/turtle,True,https://data.vlaanderen.be/id/onderneming/0632928859,200,True,
https://data.vlaanderen.be/id/vestiging/2064030930,200,text/turtle,True,https://data.vlaanderen.be/id/onderneming/0450918851,200,True,
https://data.vlaanderen.be/id/vestiging/2066498391,200,text/turtle,True,https://data.vlaanderen.be/id/onderneming/0452381868,200,True,
https://data.vlaanderen.be/id/vestiging/2002626465,200,text/turtle,True,https://data.vlaanderen.be/id/onderneming/0406750197,200,True,
https://data.vlaanderen.be/id/vestiging/2180572272,404,text/html,False,,,,HTTP 404
https://data.vlaanderen.be/id/vestiging/2006976025,200,text/turtle,True,https://data.vlaanderen.be/id/onderneming/0411927821,200,True,
https://data.vlaanderen.be/id/vestiging/2096375876,200,text/turtle,True,https://data.vlaanderen.be/id/onderneming/0468522272,200,True,
https://data.vlaanderen.be/id/vestiging/2154202823,200,text/turtle,True,https://data.vlaanderen.be/id/onderneming/0472806011,200,True,
https://data.vlaanderen.be/id/vestiging/2229396332,200,text/turtle,True,https://data.vlaanderen.be/id/onderneming/0478691535,200,True,
https://data.vlaanderen.be/id/vestiging/2229151654,200,text/turtle,True,https://data.vlaanderen.be/id/onderneming/0479912349,200,True,
https://data.vlaanderen.be/id/vestiging/2066186211,200,text/turtle,True,https://data.vlaanderen.be/id/onderneming/0452154612,200,True,
https://data.vlaanderen.be/id/vestiging/2233061546,404,text/html,False,,,,HTTP 404
https://data.vlaanderen.be/id/vestiging/2181653229,404,text/html,False,,,,HTTP 404
https://data.vlaanderen.be/id/vestiging/2244322949,200,text/turtle,True,https://data.vlaanderen.be/id/onderneming/0634804028,200,True,
https://data.vlaanderen.be/id/vestiging/2014167188,200,text/turtle,True,https://data.vlaanderen.be/id/onderneming/0417651415,200,True,
https://data.vlaanderen.be/id/vestiging/2138443786,200,text/turtle,True,https://data.vlaanderen.be/id/onderneming/0432401155,200,True,
https://data.vlaanderen.be/id/vestiging/2193835835,200,text/turtle,True,https://data.vlaanderen.be/id/onderneming/0410220918,200,True,
https://data.vlaanderen.be/id/vestiging/2059423331,200,text/turtle,True,https://data.vlaanderen.be/id/onderneming/0448439017,200,True,
https://data.vlaanderen.be/id/vestiging/2081447477,200,text/turtle,True,https://data.vlaanderen.be/id/onderneming/0460411488,200,True,
https://data.vlaanderen.be/id/vestiging/2148380051,200,text/turtle,True,https://data.vlaanderen.be/id/onderneming/0409835490,200,True,
https://data.vlaanderen.be/id/vestiging/2148380051,200,text/turtle,True,https://data.vlaanderen.be/id/onderneming/0409835490,200,True,
https://data.vlaanderen.be/id/vestiging/2203424581,404,text/html,False,,,,HTTP 404
https://data.vlaanderen.be/id/vestiging/2060747182,200,text/turtle,True,https://data.vlaanderen.be/id/onderneming/0449261240,200,True,
https://data.vlaanderen.be/id/vestiging/2282376049,200,text/turtle,True,https://data.vlaanderen.be/id/onderneming/0835830687,200,True,
https://data.vlaanderen.be/id/vestiging/2206193041,200,text/turtle,True,https://data.vlaanderen.be/id/onderneming/0212237483,200,True,
https://data.vlaanderen.be/id/vestiging/2148379853,200,text/turtle,True,https://data.vlaanderen.be/id/onderneming/0409835490,200,True,
https://data.vlaanderen.be/id/vestiging/2264054630,200,text/turtle,True,https://data.vlaanderen.be/id/onderneming/0467282454,200,True,
https://data.vlaanderen.be/id/vestiging/2012100989,200,text/turtle,True,https://data.vlaanderen.be/id/onderneming/0415873840,200,True,
https://data.vlaanderen.be/id/vestiging/2148209708,404,text/html,False,,,,HTTP 404
https://data.vlaanderen.be/id/vestiging/2093053627,200,text/turtle,True,https://data.vlaanderen.be/id/onderneming/0473917254,200,True,
https://data.vlaanderen.be/id/vestiging/2151679734,200,text/turtle,True,https://data.vlaanderen.be/id/onderneming/0879118720,200,True,
https://data.vlaanderen.be/id/vestiging/2136450140,200,text/turtle,True,https://data.vlaanderen.be/id/onderneming/0864178146,200,True,
https://data.vlaanderen.be/id/vestiging/2179533580,200,text/turtle,True,https://data.vlaanderen.be/id/onderneming/0812392717,200,True,
https://data.vlaanderen.be/id/vestiging/2047979608,200,text/turtle,True,https://data.vlaanderen.be/id/onderneming/0674183058,404,False,HTTP 404
https://data.vlaanderen.be/id/vestiging/2093059961,200,text/turtle,True,https://data.vlaanderen.be/id/onderneming/0523677660,404,False,HTTP 404
https://data.vlaanderen.be/id/vestiging/2074444671,404,text/html,False,,,,HTTP 404
https://data.vlaanderen.be/id/vestiging/2024135226,200,text/turtle,True,https://data.vlaanderen.be/id/onderneming/0425071420,404,False,HTTP 404
https://data.vlaanderen.be/id/vestiging/2241423936,404,text/html,False,,,,HTTP 404
https://data.vlaanderen.be/id/vestiging/2036403251,404,text/html,False,,,,HTTP 404
https://data.vlaanderen.be/id/vestiging/2032530278,200,text/turtle,True,https://data.vlaanderen.be/id/onderneming/0432891303,200,True,
https://data.vlaanderen.be/id/vestiging/2066755442,200,text/turtle,True,https://data.vlaanderen.be/id/onderneming/0452508562,200,True,
https://data.vlaanderen.be/id/vestiging/2132443743,200,text/turtle,True,https://data.vlaanderen.be/id/onderneming/0433103020,200,True,
https://data.vlaanderen.be/id/vestiging/2192589186,200,text/turtle,True,https://data.vlaanderen.be/id/onderneming/0420001486,200,True,
https://data.vlaanderen.be/id/vestiging/2149300066,200,text/turtle,True,https://data.vlaanderen.be/id/onderneming/0861134821,404,False,HTTP 404
https://data.vlaanderen.be/id/vestiging/2152339631,200,text/turtle,True,https://data.vlaanderen.be/id/onderneming/0207447366,200,True,
https://data.vlaanderen.be/id/vestiging/2097377352,200,text/turtle,True,https://data.vlaanderen.be/id/onderneming/0471613802,200,True,
https://data.vlaanderen.be/id/vestiging/2000073286,200,text/turtle,True,https://data.vlaanderen.be/id/onderneming/0403768141,200,True,
https://data.vlaanderen.be/id/vestiging/2072418361,200,text/turtle,True,https://data.vlaanderen.be/id/onderneming/0455527440,200,True,
https://data.vlaanderen.be/id/vestiging/2253555567,404,text/html,False,,,,HTTP 404
https://data.vlaanderen.be/id/vestiging/2203970553,200,text/turtle,True,https://data.vlaanderen.be/id/onderneming/0432833301,200,True,
https://data.vlaanderen.be/id/vestiging/2077295481,200,text/turtle,True,https://data.vlaanderen.be/id/onderneming/0458299858,200,True,
https://data.vlaanderen.be/id/vestiging/2099949634,200,text/turtle,True,https://data.vlaanderen.be/id/onderneming/0473211629,200,True,
https://data.vlaanderen.be/id/vestiging/2206566589,200,text/turtle,True,https://data.vlaanderen.be/id/onderneming/0841314157,200,True,
https://data.vlaanderen.be/id/vestiging/2090667625,200,text/turtle,True,https://data.vlaanderen.be/id/onderneming/0465340177,200,True,
https://data.vlaanderen.be/id/vestiging/2256492687,200,text/turtle,True,https://data.vlaanderen.be/id/onderneming/0471999525,200,True,
https://data.vlaanderen.be/id/vestiging/2029560890,404,text/html,False,,,,HTTP 404
https://data.vlaanderen.be/id/vestiging/2123256952,200,text/turtle,True,https://data.vlaanderen.be/id/onderneming/0479516332,200,True,
https://data.vlaanderen.be/id/vestiging/2123256952,200,text/turtle,True,https://data.vlaanderen.be/id/onderneming/0479516332,200,True,
https://data.vlaanderen.be/id/vestiging/2114707787,404,text/html,False,,,,HTTP 404
https://data.vlaanderen.be/id/vestiging/2142993581,404,text/html,False,,,,HTTP 404
https://data.vlaanderen.be/id/vestiging/2138465958,200,text/turtle,True,https://data.vlaanderen.be/id/onderneming/0448579666,200,True,
https://data.vlaanderen.be/id/vestiging/2278746467,200,text/turtle,True,https://data.vlaanderen.be/id/onderneming/0864163991,200,True,
https://data.vlaanderen.be/id/vestiging/2207676646,200,text/turtle,True,https://data.vlaanderen.be/id/onderneming/0844261967,200,True,
