"o","nieuweURI"
"http://data.kbodata.be/organisation/2_010_355_088#id","https://data.vlaanderen.be/id/vestiging/2010355088"
"http://data.kbodata.be/organisation/2_050_200_314#id","https://data.vlaanderen.be/id/vestiging/2050200314"
"http://data.kbodata.be/organisation/2_151_786_731#id","https://data.vlaanderen.be/id/vestiging/2151786731"
"http://data.kbodata.be/organisation/2_047_669_406#id","https://data.vlaanderen.be/id/vestiging/2047669406"
"http://data.kbodata.be/organisation/2_006_152_713#id","https://data.vlaanderen.be/id/vestiging/2006152713"
"http://data.kbodata.be/organisation/2_144_953_179#id","https://data.vlaanderen.be/id/vestiging/2144953179"
"http://data.kbodata.be/organisation/2_003_733_651#id","https://data.vlaanderen.be/id/vestiging/2003733651"
"http://data.kbodata.be/organisation/2_008_150_220#id","https://data.vlaanderen.be/id/vestiging/2008150220"
"http://data.kbodata.be/organisation/2_143_286_759#id","https://data.vlaanderen.be/id/vestiging/2143286759"
"http://data.kbodata.be/organisation/2_039_801_914#id","https://data.vlaanderen.be/id/vestiging/2039801914"
"http://data.kbodata.be/organisation/2_061_282_959#id","https://data.vlaanderen.be/id/vestiging/2061282959"
"http://data.kbodata.be/organisation/2_138_423_693#id","https://data.vlaanderen.be/id/vestiging/2138423693"
"http://data.kbodata.be/organisation/2_134_709_286#id","https://data.vlaanderen.be/id/vestiging/2134709286"
"http://data.kbodata.be/organisation/2_087_019_336#id","https://data.vlaanderen.be/id/vestiging/2087019336"
"http://data.kbodata.be/organisation/2_082_793_896#id","https://data.vlaanderen.be/id/vestiging/2082793896"
"http://data.kbodata.be/organisation/2_072_244_454#id","https://data.vlaanderen.be/id/vestiging/2072244454"
"http://data.kbodata.be/organisation/2_072_244_454#id","https://data.vlaanderen.be/id/vestiging/2072244454"
"http://data.kbodata.be/organisation/2_162_151_972#id","https://data.vlaanderen.be/id/vestiging/2162151972"
"http://data.kbodata.be/organisation/2_055_301_524#id","https://data.vlaanderen.be/id/vestiging/2055301524"
"http://data.kbodata.be/organisation/2_150_449_319#id","https://data.vlaanderen.be/id/vestiging/2150449319"
"http://data.kbodata.be/organisation/2_070_376_611#id","https://data.vlaanderen.be/id/vestiging/2070376611"
"http://data.kbodata.be/organisation/2_023_193_336#id","https://data.vlaanderen.be/id/vestiging/2023193336"
"http://data.kbodata.be/organisation/2_005_267_340#id","https://data.vlaanderen.be/id/vestiging/2005267340"
"http://data.kbodata.be/organisation/2_061_912_865#id","https://data.vlaanderen.be/id/vestiging/2061912865"
"http://data.kbodata.be/organisation/2_061_912_865#id","https://data.vlaanderen.be/id/vestiging/2061912865"
"http://data.kbodata.be/organisation/2_184_643_007#id","https://data.vlaanderen.be/id/vestiging/2184643007"
"http://data.kbodata.be/organisation/2_065_773_960#id","https://data.vlaanderen.be/id/vestiging/2065773960"
"http://data.kbodata.be/organisation/2_034_187_592#id","https://data.vlaanderen.be/id/vestiging/2034187592"
"http://data.kbodata.be/organisation/2_148_958_784#id","https://data.vlaanderen.be/id/vestiging/2148958784"
"http://data.kbodata.be/organisation/2_039_429_453#id","https://data.vlaanderen.be/id/vestiging/2039429453"
"http://data.kbodata.be/organisation/2_146_359_085#id","https://data.vlaanderen.be/id/vestiging/2146359085"
"http://data.kbodata.be/organisation/2_146_359_085#id","https://data.vlaanderen.be/id/vestiging/2146359085"
"http://data.kbodata.be/organisation/2_077_191_652#id","https://data.vlaanderen.be/id/vestiging/2077191652"
"http://data.kbodata.be/organisation/2_101_238_447#id","https://data.vlaanderen.be/id/vestiging/2101238447"
"http://data.kbodata.be/organisation/2_104_895_941#id","https://data.vlaanderen.be/id/vestiging/2104895941"
"http://data.kbodata.be/organisation/2_104_895_941#id","https://data.vlaanderen.be/id/vestiging/2104895941"
"http://data.kbodata.be/organisation/2_102_025_434#id","https://data.vlaanderen.be/id/vestiging/2102025434"
"http://data.kbodata.be/organisation/2_102_025_434#id","https://data.vlaanderen.be/id/vestiging/2102025434"
"http://data.kbodata.be/organisation/2_029_859_216#id","https://data.vlaanderen.be/id/vestiging/2029859216"
"http://data.kbodata.be/organisation/2_153_685_060#id","https://data.vlaanderen.be/id/vestiging/2153685060"
"http://data.kbodata.be/organisation/2_027_459_356#id","https://data.vlaanderen.be/id/vestiging/2027459356"
"http://data.kbodata.be/organisation/2_039_788_254#id","https://data.vlaanderen.be/id/vestiging/2039788254"
"http://data.kbodata.be/organisation/2_165_886_571#id","https://data.vlaanderen.be/id/vestiging/2165886571"
"http://data.kbodata.be/organisation/2_142_445_730#id","https://data.vlaanderen.be/id/vestiging/2142445730"
"http://data.kbodata.be/organisation/2_093_046_204#id","https://data.vlaanderen.be/id/vestiging/2093046204"
"http://data.kbodata.be/organisation/2_093_046_204#id","https://data.vlaanderen.be/id/vestiging/2093046204"
"http://data.kbodata.be/organisation/2_053_375_875#id","https://data.vlaanderen.be/id/vestiging/2053375875"
"http://data.kbodata.be/organisation/2_004_141_744#id","https://data.vlaanderen.be/id/vestiging/2004141744"
"http://data.kbodata.be/organisation/2_127_744_983#id","https://data.vlaanderen.be/id/vestiging/2127744983"
"http://data.kbodata.be/organisation/2_041_138_534#id","https://data.vlaanderen.be/id/vestiging/2041138534"
"http://data.kbodata.be/organisation/2_012_000_328#id","https://data.vlaanderen.be/id/vestiging/2012000328"
"http://data.kbodata.be/organisation/2_055_164_338#id","https://data.vlaanderen.be/id/vestiging/2055164338"
"http://data.kbodata.be/organisation/2_047_889_833#id","https://data.vlaanderen.be/id/vestiging/2047889833"
"http://data.kbodata.be/organisation/2_045_966_560#id","https://data.vlaanderen.be/id/vestiging/2045966560"
"http://data.kbodata.be/organisation/2_029_752_516#id","https://data.vlaanderen.be/id/vestiging/2029752516"
"http://data.kbodata.be/organisation/2_011_995_675#id","https://data.vlaanderen.be/id/vestiging/2011995675"
"http://data.kbodata.be/organisation/2_101_507_077#id","https://data.vlaanderen.be/id/vestiging/2101507077"
"http://data.kbodata.be/organisation/2_074_123_482#id","https://data.vlaanderen.be/id/vestiging/2074123482"
"http://data.kbodata.be/organisation/2_142_951_813#id","https://data.vlaanderen.be/id/vestiging/2142951813"
"http://data.kbodata.be/organisation/2_142_951_813#id","https://data.vlaanderen.be/id/vestiging/2142951813"
"http://data.kbodata.be/organisation/2_154_447_204#id","https://data.vlaanderen.be/id/vestiging/2154447204"
"http://data.kbodata.be/organisation/2_046_863_415#id","https://data.vlaanderen.be/id/vestiging/2046863415"
"http://data.kbodata.be/organisation/2_043_092_093#id","https://data.vlaanderen.be/id/vestiging/2043092093"
"http://data.kbodata.be/organisation/2_030_041_734#id","https://data.vlaanderen.be/id/vestiging/2030041734"
"http://data.kbodata.be/organisation/2_061_115_089#id","https://data.vlaanderen.be/id/vestiging/2061115089"
"http://data.kbodata.be/organisation/2_049_633_160#id","https://data.vlaanderen.be/id/vestiging/2049633160"
"http://data.kbodata.be/organisation/2_049_633_160#id","https://data.vlaanderen.be/id/vestiging/2049633160"
"http://data.kbodata.be/organisation/2_153_117_116#id","https://data.vlaanderen.be/id/vestiging/2153117116"
"http://data.kbodata.be/organisation/2_143_913_992#id","https://data.vlaanderen.be/id/vestiging/2143913992"
"http://data.kbodata.be/organisation/2_158_780_629#id","https://data.vlaanderen.be/id/vestiging/2158780629"
"http://data.kbodata.be/organisation/2_078_308_340#id","https://data.vlaanderen.be/id/vestiging/2078308340"
"http://data.kbodata.be/organisation/2_023_715_453#id","https://data.vlaanderen.be/id/vestiging/2023715453"
"http://data.kbodata.be/organisation/2_012_281_133#id","https://data.vlaanderen.be/id/vestiging/2012281133"
"http://data.kbodata.be/organisation/2_146_003_254#id","https://data.vlaanderen.be/id/vestiging/2146003254"
"http://data.kbodata.be/organisation/2_042_456_150#id","https://data.vlaanderen.be/id/vestiging/2042456150"
"http://data.kbodata.be/organisation/2_154_152_442#id","https://data.vlaanderen.be/id/vestiging/2154152442"
"http://data.kbodata.be/organisation/2_004_443_236#id","https://data.vlaanderen.be/id/vestiging/2004443236"
"http://data.kbodata.be/organisation/2_084_563_850#id","https://data.vlaanderen.be/id/vestiging/2084563850"
"http://data.kbodata.be/organisation/2_027_678_991#id","https://data.vlaanderen.be/id/vestiging/2027678991"
"http://data.kbodata.be/organisation/2_138_220_290#id","https://data.vlaanderen.be/id/vestiging/2138220290"
"http://data.kbodata.be/organisation/2_138_220_290#id","https://data.vlaanderen.be/id/vestiging/2138220290"
"http://data.kbodata.be/organisation/2_138_539_204#id","https://data.vlaanderen.be/id/vestiging/2138539204"
"http://data.kbodata.be/organisation/2_087_312_811#id","https://data.vlaanderen.be/id/vestiging/2087312811"
"http://data.kbodata.be/organisation/2_018_307_803#id","https://data.vlaanderen.be/id/vestiging/2018307803"
"http://data.kbodata.be/organisation/2_176_904_682#id","https://data.vlaanderen.be/id/vestiging/2176904682"
"http://data.kbodata.be/organisation/2_076_361_214#id","https://data.vlaanderen.be/id/vestiging/2076361214"
"http://data.kbodata.be/organisation/2_142_897_670#id","https://data.vlaanderen.be/id/vestiging/2142897670"
"http://data.kbodata.be/organisation/2_142_897_670#id","https://data.vlaanderen.be/id/vestiging/2142897670"
"http://data.kbodata.be/organisation/2_157_849_231#id","https://data.vlaanderen.be/id/vestiging/2157849231"
"http://data.kbodata.be/organisation/2_030_267_903#id","https://data.vlaanderen.be/id/vestiging/2030267903"
"http://data.kbodata.be/organisation/2_156_192_016#id","https://data.vlaanderen.be/id/vestiging/2156192016"
"http://data.kbodata.be/organisation/2_053_860_875#id","https://data.vlaanderen.be/id/vestiging/2053860875"
"http://data.kbodata.be/organisation/2_025_145_709#id","https://data.vlaanderen.be/id/vestiging/2025145709"
"http://data.kbodata.be/organisation/2_147_301_866#id","https://data.vlaanderen.be/id/vestiging/2147301866"
"http://data.kbodata.be/organisation/2_156_894_374#id","https://data.vlaanderen.be/id/vestiging/2156894374"
"http://data.kbodata.be/organisation/2_160_788_628#id","https://data.vlaanderen.be/id/vestiging/2160788628"
"http://data.kbodata.be/organisation/2_160_788_628#id","https://data.vlaanderen.be/id/vestiging/2160788628"
"http://data.kbodata.be/organisation/2_146_781_432#id","https://data.vlaanderen.be/id/vestiging/2146781432"
"http://data.kbodata.be/organisation/2_089_048_913#id","https://data.vlaanderen.be/id/vestiging/2089048913"
"http://data.kbodata.be/organisation/2_154_334_960#id","https://data.vlaanderen.be/id/vestiging/2154334960"
"http://data.kbodata.be/organisation/2_095_538_708#id","https://data.vlaanderen.be/id/vestiging/2095538708"
"http://data.kbodata.be/organisation/2_052_450_516#id","https://data.vlaanderen.be/id/vestiging/2052450516"
"http://data.kbodata.be/organisation/2_002_143_742#id","https://data.vlaanderen.be/id/vestiging/2002143742"
"http://data.kbodata.be/organisation/2_142_802_848#id","https://data.vlaanderen.be/id/vestiging/2142802848"
"http://data.kbodata.be/organisation/2_089_336_745#id","https://data.vlaanderen.be/id/vestiging/2089336745"
"http://data.kbodata.be/organisation/2_154_021_392#id","https://data.vlaanderen.be/id/vestiging/2154021392"
"http://data.kbodata.be/organisation/2_127_860_987#id","https://data.vlaanderen.be/id/vestiging/2127860987"
"http://data.kbodata.be/organisation/2_127_860_987#id","https://data.vlaanderen.be/id/vestiging/2127860987"
"http://data.kbodata.be/organisation/2_018_462_805#id","https://data.vlaanderen.be/id/vestiging/2018462805"
"http://data.kbodata.be/organisation/2_055_137_416#id","https://data.vlaanderen.be/id/vestiging/2055137416"
"http://data.kbodata.be/organisation/2_003_137_397#id","https://data.vlaanderen.be/id/vestiging/2003137397"
"http://data.kbodata.be/organisation/2_098_021_710#id","https://data.vlaanderen.be/id/vestiging/2098021710"
"http://data.kbodata.be/organisation/2_073_933_640#id","https://data.vlaanderen.be/id/vestiging/2073933640"
"http://data.kbodata.be/organisation/2_051_051_340#id","https://data.vlaanderen.be/id/vestiging/2051051340"
"http://data.kbodata.be/organisation/2_051_051_340#id","https://data.vlaanderen.be/id/vestiging/2051051340"
"http://data.kbodata.be/organisation/2_060_068_281#id","https://data.vlaanderen.be/id/vestiging/2060068281"
"http://data.kbodata.be/organisation/2_138_267_703#id","https://data.vlaanderen.be/id/vestiging/2138267703"
"http://data.kbodata.be/organisation/2_142_950_625#id","https://data.vlaanderen.be/id/vestiging/2142950625"
"http://data.kbodata.be/organisation/2_142_950_625#id","https://data.vlaanderen.be/id/vestiging/2142950625"
"http://data.kbodata.be/organisation/2_116_602_950#id","https://data.vlaanderen.be/id/vestiging/2116602950"
"http://data.kbodata.be/organisation/2_019_994_415#id","https://data.vlaanderen.be/id/vestiging/2019994415"
"http://data.kbodata.be/organisation/2_066_102_968#id","https://data.vlaanderen.be/id/vestiging/2066102968"
"http://data.kbodata.be/organisation/2_146_642_266#id","https://data.vlaanderen.be/id/vestiging/2146642266"
"http://data.kbodata.be/organisation/2_027_690_374#id","https://data.vlaanderen.be/id/vestiging/2027690374"
"http://data.kbodata.be/organisation/2_005_527_854#id","https://data.vlaanderen.be/id/vestiging/2005527854"
"http://data.kbodata.be/organisation/2_132_486_602#id","https://data.vlaanderen.be/id/vestiging/2132486602"
"http://data.kbodata.be/organisation/2_054_444_162#id","https://data.vlaanderen.be/id/vestiging/2054444162"
"http://data.kbodata.be/organisation/2_017_019_483#id","https://data.vlaanderen.be/id/vestiging/2017019483"
"http://data.kbodata.be/organisation/2_023_163_642#id","https://data.vlaanderen.be/id/vestiging/2023163642"
"http://data.kbodata.be/organisation/2_027_810_734#id","https://data.vlaanderen.be/id/vestiging/2027810734"
"http://data.kbodata.be/organisation/2_116_094_293#id","https://data.vlaanderen.be/id/vestiging/2116094293"
"http://data.kbodata.be/organisation/2_039_799_736#id","https://data.vlaanderen.be/id/vestiging/2039799736"
"http://data.kbodata.be/organisation/2_039_799_736#id","https://data.vlaanderen.be/id/vestiging/2039799736"
"http://data.kbodata.be/organisation/2_015_297_734#id","https://data.vlaanderen.be/id/vestiging/2015297734"
"http://data.kbodata.be/organisation/2_063_023_417#id","https://data.vlaanderen.be/id/vestiging/2063023417"
"http://data.kbodata.be/organisation/2_004_879_439#id","https://data.vlaanderen.be/id/vestiging/2004879439"
"http://data.kbodata.be/organisation/2_126_483_587#id","https://data.vlaanderen.be/id/vestiging/2126483587"
"http://data.kbodata.be/organisation/2_005_157_868#id","https://data.vlaanderen.be/id/vestiging/2005157868"
"http://data.kbodata.be/organisation/2_010_821_480#id","https://data.vlaanderen.be/id/vestiging/2010821480"
"http://data.kbodata.be/organisation/2_017_862_492#id","https://data.vlaanderen.be/id/vestiging/2017862492"
"http://data.kbodata.be/organisation/2_142_950_724#id","https://data.vlaanderen.be/id/vestiging/2142950724"
"http://data.kbodata.be/organisation/2_142_950_724#id","https://data.vlaanderen.be/id/vestiging/2142950724"
"http://data.kbodata.be/organisation/2_143_709_205#id","https://data.vlaanderen.be/id/vestiging/2143709205"
"http://data.kbodata.be/organisation/2_143_794_525#id","https://data.vlaanderen.be/id/vestiging/2143794525"
"http://data.kbodata.be/organisation/2_005_999_293#id","https://data.vlaanderen.be/id/vestiging/2005999293"
"http://data.kbodata.be/organisation/2_138_502_382#id","https://data.vlaanderen.be/id/vestiging/2138502382"
"http://data.kbodata.be/organisation/2_145_919_914#id","https://data.vlaanderen.be/id/vestiging/2145919914"
"http://data.kbodata.be/organisation/2_138_210_491#id","https://data.vlaanderen.be/id/vestiging/2138210491"
"http://data.kbodata.be/organisation/2_143_286_066#id","https://data.vlaanderen.be/id/vestiging/2143286066"
"http://data.kbodata.be/organisation/2_002_934_192#id","https://data.vlaanderen.be/id/vestiging/2002934192"
"http://data.kbodata.be/organisation/2_002_934_192#id","https://data.vlaanderen.be/id/vestiging/2002934192"
"http://data.kbodata.be/organisation/2_041_238_207#id","https://data.vlaanderen.be/id/vestiging/2041238207"
"http://data.kbodata.be/organisation/2_074_666_583#id","https://data.vlaanderen.be/id/vestiging/2074666583"
"http://data.kbodata.be/organisation/2_150_821_382#id","https://data.vlaanderen.be/id/vestiging/2150821382"
"http://data.kbodata.be/organisation/2_151_152_073#id","https://data.vlaanderen.be/id/vestiging/2151152073"
"http://data.kbodata.be/organisation/2_151_152_073#id","https://data.vlaanderen.be/id/vestiging/2151152073"
"http://data.kbodata.be/organisation/2_003_813_924#id","https://data.vlaanderen.be/id/vestiging/2003813924"
"http://data.kbodata.be/organisation/2_154_162_934#id","https://data.vlaanderen.be/id/vestiging/2154162934"
"http://data.kbodata.be/organisation/2_146_764_408#id","https://data.vlaanderen.be/id/vestiging/2146764408"
"http://data.kbodata.be/organisation/2_194_100_309#id","https://data.vlaanderen.be/id/vestiging/2194100309"
"http://data.kbodata.be/organisation/2_194_100_309#id","https://data.vlaanderen.be/id/vestiging/2194100309"
"http://data.kbodata.be/organisation/2_039_232_681#id","https://data.vlaanderen.be/id/vestiging/2039232681"
"http://data.kbodata.be/organisation/2_101_786_496#id","https://data.vlaanderen.be/id/vestiging/2101786496"
"http://data.kbodata.be/organisation/2_053_089_924#id","https://data.vlaanderen.be/id/vestiging/2053089924"
"http://data.kbodata.be/organisation/2_046_924_781#id","https://data.vlaanderen.be/id/vestiging/2046924781"
"http://data.kbodata.be/organisation/2_043_748_725#id","https://data.vlaanderen.be/id/vestiging/2043748725"
"http://data.kbodata.be/organisation/2_044_032_993#id","https://data.vlaanderen.be/id/vestiging/2044032993"
"http://data.kbodata.be/organisation/2_085_417_252#id","https://data.vlaanderen.be/id/vestiging/2085417252"
"http://data.kbodata.be/organisation/2_027_624_949#id","https://data.vlaanderen.be/id/vestiging/2027624949"
"http://data.kbodata.be/organisation/2_000_580_854#id","https://data.vlaanderen.be/id/vestiging/2000580854"
"http://data.kbodata.be/organisation/2_138_308_778#id","https://data.vlaanderen.be/id/vestiging/2138308778"
"http://data.kbodata.be/organisation/2_156_476_482#id","https://data.vlaanderen.be/id/vestiging/2156476482"
"http://data.kbodata.be/organisation/2_024_161_851#id","https://data.vlaanderen.be/id/vestiging/2024161851"
"http://data.kbodata.be/organisation/2_043_744_864#id","https://data.vlaanderen.be/id/vestiging/2043744864"
"http://data.kbodata.be/organisation/2_035_581_127#id","https://data.vlaanderen.be/id/vestiging/2035581127"
"http://data.kbodata.be/organisation/2_142_811_855#id","https://data.vlaanderen.be/id/vestiging/2142811855"
"http://data.kbodata.be/organisation/2_004_976_142#id","https://data.vlaanderen.be/id/vestiging/2004976142"
"http://data.kbodata.be/organisation/2_026_872_606#id","https://data.vlaanderen.be/id/vestiging/2026872606"
"http://data.kbodata.be/organisation/2_035_645_067#id","https://data.vlaanderen.be/id/vestiging/2035645067"
"http://data.kbodata.be/organisation/2_002_134_537#id","https://data.vlaanderen.be/id/vestiging/2002134537"
"http://data.kbodata.be/organisation/2_071_874_270#id","https://data.vlaanderen.be/id/vestiging/2071874270"
"http://data.kbodata.be/organisation/2_047_806_194#id","https://data.vlaanderen.be/id/vestiging/2047806194"
"http://data.kbodata.be/organisation/2_139_298_673#id","https://data.vlaanderen.be/id/vestiging/2139298673"
"http://data.kbodata.be/organisation/2_203_110_718#id","https://data.vlaanderen.be/id/vestiging/2203110718"
"http://data.kbodata.be/organisation/2_033_797_119#id","https://data.vlaanderen.be/id/vestiging/2033797119"
"http://data.kbodata.be/organisation/2_002_692_682#id","https://data.vlaanderen.be/id/vestiging/2002692682"
"http://data.kbodata.be/organisation/2_163_560_452#id","https://data.vlaanderen.be/id/vestiging/2163560452"
"http://data.kbodata.be/organisation/2_055_853_236#id","https://data.vlaanderen.be/id/vestiging/2055853236"
"http://data.kbodata.be/organisation/2_006_294_253#id","https://data.vlaanderen.be/id/vestiging/2006294253"
"http://data.kbodata.be/organisation/2_013_705_350#id","https://data.vlaanderen.be/id/vestiging/2013705350"
"http://data.kbodata.be/organisation/2_013_705_350#id","https://data.vlaanderen.be/id/vestiging/2013705350"
"http://data.kbodata.be/organisation/2_003_608_838#id","https://data.vlaanderen.be/id/vestiging/2003608838"
"http://data.kbodata.be/organisation/2_074_465_556#id","https://data.vlaanderen.be/id/vestiging/2074465556"
"http://data.kbodata.be/organisation/2_104_708_869#id","https://data.vlaanderen.be/id/vestiging/2104708869"
"http://data.kbodata.be/organisation/2_142_795_623#id","https://data.vlaanderen.be/id/vestiging/2142795623"
"http://data.kbodata.be/organisation/2_004_787_882#id","https://data.vlaanderen.be/id/vestiging/2004787882"
"http://data.kbodata.be/organisation/2_035_441_862#id","https://data.vlaanderen.be/id/vestiging/2035441862"
"http://data.kbodata.be/organisation/2_113_886_356#id","https://data.vlaanderen.be/id/vestiging/2113886356"
"http://data.kbodata.be/organisation/2_163_519_078#id","https://data.vlaanderen.be/id/vestiging/2163519078"
"http://data.kbodata.be/organisation/2_003_032_380#id","https://data.vlaanderen.be/id/vestiging/2003032380"
"http://data.kbodata.be/organisation/2_113_858_048#id","https://data.vlaanderen.be/id/vestiging/2113858048"
"http://data.kbodata.be/organisation/2_101_167_478#id","https://data.vlaanderen.be/id/vestiging/2101167478"
"http://data.kbodata.be/organisation/2_000_909_466#id","https://data.vlaanderen.be/id/vestiging/2000909466"
"http://data.kbodata.be/organisation/2_142_977_349#id","https://data.vlaanderen.be/id/vestiging/2142977349"
"http://data.kbodata.be/organisation/2_138_209_996#id","https://data.vlaanderen.be/id/vestiging/2138209996"
"http://data.kbodata.be/organisation/2_045_761_870#id","https://data.vlaanderen.be/id/vestiging/2045761870"
"http://data.kbodata.be/organisation/2_097_042_010#id","https://data.vlaanderen.be/id/vestiging/2097042010"
"http://data.kbodata.be/organisation/2_145_985_735#id","https://data.vlaanderen.be/id/vestiging/2145985735"
"http://data.kbodata.be/organisation/2_044_564_317#id","https://data.vlaanderen.be/id/vestiging/2044564317"
"http://data.kbodata.be/organisation/2_053_692_611#id","https://data.vlaanderen.be/id/vestiging/2053692611"
"http://data.kbodata.be/organisation/2_046_867_571#id","https://data.vlaanderen.be/id/vestiging/2046867571"
"http://data.kbodata.be/organisation/2_006_220_118#id","https://data.vlaanderen.be/id/vestiging/2006220118"
"http://data.kbodata.be/organisation/2_182_832_966#id","https://data.vlaanderen.be/id/vestiging/2182832966"
"http://data.kbodata.be/organisation/2_032_250_364#id","https://data.vlaanderen.be/id/vestiging/2032250364"
"http://data.kbodata.be/organisation/2_143_413_948#id","https://data.vlaanderen.be/id/vestiging/2143413948"
"http://data.kbodata.be/organisation/2_055_171_959#id","https://data.vlaanderen.be/id/vestiging/2055171959"
"http://data.kbodata.be/organisation/2_041_423_990#id","https://data.vlaanderen.be/id/vestiging/2041423990"
"http://data.kbodata.be/organisation/2_028_702_936#id","https://data.vlaanderen.be/id/vestiging/2028702936"
"http://data.kbodata.be/organisation/2_038_377_992#id","https://data.vlaanderen.be/id/vestiging/2038377992"
"http://data.kbodata.be/organisation/2_061_054_911#id","https://data.vlaanderen.be/id/vestiging/2061054911"
"http://data.kbodata.be/organisation/2_047_885_279#id","https://data.vlaanderen.be/id/vestiging/2047885279"
"http://data.kbodata.be/organisation/2_040_018_183#id","https://data.vlaanderen.be/id/vestiging/2040018183"
"http://data.kbodata.be/organisation/2_059_893_978#id","https://data.vlaanderen.be/id/vestiging/2059893978"
"http://data.kbodata.be/organisation/2_138_462_889#id","https://data.vlaanderen.be/id/vestiging/2138462889"
"http://data.kbodata.be/organisation/2_039_587_425#id","https://data.vlaanderen.be/id/vestiging/2039587425"
"http://data.kbodata.be/organisation/2_037_567_449#id","https://data.vlaanderen.be/id/vestiging/2037567449"
"http://data.kbodata.be/organisation/2_066_915_392#id","https://data.vlaanderen.be/id/vestiging/2066915392"
"http://data.kbodata.be/organisation/2_046_967_244#id","https://data.vlaanderen.be/id/vestiging/2046967244"
"http://data.kbodata.be/organisation/2_144_931_108#id","https://data.vlaanderen.be/id/vestiging/2144931108"
"http://data.kbodata.be/organisation/2_060_484_787#id","https://data.vlaanderen.be/id/vestiging/2060484787"
"http://data.kbodata.be/organisation/2_018_659_575#id","https://data.vlaanderen.be/id/vestiging/2018659575"
"http://data.kbodata.be/organisation/2_029_747_368#id","https://data.vlaanderen.be/id/vestiging/2029747368"
"http://data.kbodata.be/organisation/2_146_684_036#id","https://data.vlaanderen.be/id/vestiging/2146684036"
"http://data.kbodata.be/organisation/2_038_941_087#id","https://data.vlaanderen.be/id/vestiging/2038941087"
"http://data.kbodata.be/organisation/2_138_277_896#id","https://data.vlaanderen.be/id/vestiging/2138277896"
"http://data.kbodata.be/organisation/2_029_598_009#id","https://data.vlaanderen.be/id/vestiging/2029598009"
"http://data.kbodata.be/organisation/2_038_496_768#id","https://data.vlaanderen.be/id/vestiging/2038496768"
"http://data.kbodata.be/organisation/2_102_291_985#id","https://data.vlaanderen.be/id/vestiging/2102291985"
"http://data.kbodata.be/organisation/2_165_920_522#id","https://data.vlaanderen.be/id/vestiging/2165920522"
"http://data.kbodata.be/organisation/2_030_737_758#id","https://data.vlaanderen.be/id/vestiging/2030737758"
"http://data.kbodata.be/organisation/2_034_732_475#id","https://data.vlaanderen.be/id/vestiging/2034732475"
"http://data.kbodata.be/organisation/2_046_524_212#id","https://data.vlaanderen.be/id/vestiging/2046524212"
"http://data.kbodata.be/organisation/2_002_632_997#id","https://data.vlaanderen.be/id/vestiging/2002632997"
"http://data.kbodata.be/organisation/2_154_121_857#id","https://data.vlaanderen.be/id/vestiging/2154121857"
"http://data.kbodata.be/organisation/2_045_678_530#id","https://data.vlaanderen.be/id/vestiging/2045678530"
"http://data.kbodata.be/organisation/2_081_833_301#id","https://data.vlaanderen.be/id/vestiging/2081833301"
"http://data.kbodata.be/organisation/2_014_068_804#id","https://data.vlaanderen.be/id/vestiging/2014068804"
"http://data.kbodata.be/organisation/2_162_392_393#id","https://data.vlaanderen.be/id/vestiging/2162392393"
"http://data.kbodata.be/organisation/2_005_128_273#id","https://data.vlaanderen.be/id/vestiging/2005128273"
"http://data.kbodata.be/organisation/2_147_538_527#id","https://data.vlaanderen.be/id/vestiging/2147538527"
"http://data.kbodata.be/organisation/2_157_309_395#id","https://data.vlaanderen.be/id/vestiging/2157309395"
"http://data.kbodata.be/organisation/2_019_529_409#id","https://data.vlaanderen.be/id/vestiging/2019529409"
"http://data.kbodata.be/organisation/2_019_529_409#id","https://data.vlaanderen.be/id/vestiging/2019529409"
"http://data.kbodata.be/organisation/2_115_731_039#id","https://data.vlaanderen.be/id/vestiging/2115731039"
"http://data.kbodata.be/organisation/2_162_295_888#id","https://data.vlaanderen.be/id/vestiging/2162295888"
"http://data.kbodata.be/organisation/2_151_849_186#id","https://data.vlaanderen.be/id/vestiging/2151849186"
"http://data.kbodata.be/organisation/2_018_302_259#id","https://data.vlaanderen.be/id/vestiging/2018302259"
"http://data.kbodata.be/organisation/2_154_314_174#id","https://data.vlaanderen.be/id/vestiging/2154314174"
"http://data.kbodata.be/organisation/2_132_813_828#id","https://data.vlaanderen.be/id/vestiging/2132813828"
"http://data.kbodata.be/organisation/2_049_309_003#id","https://data.vlaanderen.be/id/vestiging/2049309003"
"http://data.kbodata.be/organisation/2_081_267_830#id","https://data.vlaanderen.be/id/vestiging/2081267830"
"http://data.kbodata.be/organisation/2_091_337_519#id","https://data.vlaanderen.be/id/vestiging/2091337519"
"http://data.kbodata.be/organisation/2_041_585_130#id","https://data.vlaanderen.be/id/vestiging/2041585130"
"http://data.kbodata.be/organisation/2_041_585_130#id","https://data.vlaanderen.be/id/vestiging/2041585130"
"http://data.kbodata.be/organisation/2_069_651_287#id","https://data.vlaanderen.be/id/vestiging/2069651287"
"http://data.kbodata.be/organisation/2_060_747_182#id","https://data.vlaanderen.be/id/vestiging/2060747182"
"http://data.kbodata.be/organisation/2_113_708_588#id","https://data.vlaanderen.be/id/vestiging/2113708588"
"http://data.kbodata.be/organisation/2_095_440_817#id","https://data.vlaanderen.be/id/vestiging/2095440817"
"http://data.kbodata.be/organisation/2_069_357_913#id","https://data.vlaanderen.be/id/vestiging/2069357913"
